30,89.2043688,98.3066447,-100,,,1000,reserve,spot,oa
30,92.353588,98.5672106,-99,,,2000,,,
30,91.5102701,98.4141797,-98,,,3000,,,
30,94.4027228,98.1976663,-97,,,4000,,,
30,94.3074789,98.1056847,-96,,,5000,,,
30,95.6260517,98.0059178,-95,,,6000,,,
30,96.5664865,98.1361939,-94,,,7000,,,
30,95.4015374,98.1428605,-93,,,8000,,,
,,,,,,,,,
,,,100,,,,,,
